,Country,Region,Year,Infant Deaths,Under_Five Deaths,Adult Mortality,Alcohol Consumption,Hepatitis B,Measles,BMI,Polio,Diphtheria,Incidents of HIV,GDP(per capita),Population,Thinness (ten to nineteen years),Thinness (five to nine years),Schooling,Life Expectancy,Economy Status,Infant Deaths_lag1,Under_Five Deaths_lag1,Adult Mortality_lag1,Alcohol Consumption_lag1,Hepatitis B_lag1,Measles_lag1,BMI_lag1,Polio_lag1,Diphtheria_lag1,Incidents of HIV_lag1,GDP(per capita)_lag1,Population_lag1,Thinness (ten to nineteen years)_lag1,Thinness (five to nine years)_lag1,Schooling_lag1,Life Expectancy_lag1,Infant Deaths_lag2,Under_Five Deaths_lag2,Adult Mortality_lag2,Alcohol Consumption_lag2,Hepatitis B_lag2,Measles_lag2,BMI_lag2,Polio_lag2,Diphtheria_lag2,Incidents of HIV_lag2,GDP(per capita)_lag2,Population_lag2,Thinness (ten to nineteen years)_lag2,Thinness (five to nine years)_lag2,Schooling_lag2,Life Expectancy_lag2
2490,Syrian Arab Republic,Middle East,2010,16.2,18.9,159.176,0.77,84,82,27.7,83,80,0.13,1701,21.36,6.4,6.1,6.3,72.1,Developing,16.1,18.8,144.074,0.76,84.0,82.0,27.6,83.0,80.0,0.13,1629.0,21.21,6.4,6.2,6.6,72.9,16.2,18.9,128.9725,0.75,83.0,81.0,27.5,83.0,79.0,0.13,1579.0,20.66,6.4,6.2,6.3,73.6
2491,Syrian Arab Republic,Middle East,2011,16.7,20.1,174.2775,0.6,66,71,27.8,60,72,0.13,1773,21.08,6.3,6.1,6.3,71.3,Developing,16.2,18.9,159.176,0.77,84.0,82.0,27.7,83.0,80.0,0.13,1701.0,21.36,6.4,6.1,6.3,72.1,16.1,18.8,144.074,0.76,84.0,82.0,27.6,83.0,80.0,0.13,1629.0,21.21,6.4,6.2,6.6,72.9
2492,Syrian Arab Republic,Middle East,2012,23.4,37.0,189.3795,0.21,43,53,27.9,47,45,0.13,1347,20.44,6.3,6.1,6.3,70.6,Developing,16.7,20.1,174.2775,0.6,66.0,71.0,27.8,60.0,72.0,0.13,1773.0,21.08,6.3,6.1,6.3,71.3,16.2,18.9,159.176,0.77,84.0,82.0,27.7,83.0,80.0,0.13,1701.0,21.36,6.4,6.1,6.3,72.1
2493,Syrian Arab Republic,Middle East,2013,26.8,45.3,185.622,0.15,71,51,28.0,50,41,0.13,1037,19.58,6.3,6.1,6.3,70.0,Developing,23.4,37.0,189.3795,0.21,43.0,53.0,27.9,47.0,45.0,0.13,1347.0,20.44,6.3,6.1,6.3,70.6,16.7,20.1,174.2775,0.6,66.0,71.0,27.8,60.0,72.0,0.13,1773.0,21.08,6.3,6.1,6.3,71.3
2494,Syrian Arab Republic,Middle East,2014,27.7,47.0,181.864,0.19,47,49,28.1,52,43,0.13,973,18.71,6.3,6.1,5.6,69.8,Developing,26.8,45.3,185.622,0.15,71.0,51.0,28.0,50.0,41.0,0.13,1037.0,19.58,6.3,6.1,6.3,70.0,23.4,37.0,189.3795,0.21,43.0,53.0,27.9,47.0,45.0,0.13,1347.0,20.44,6.3,6.1,6.3,70.6
2495,Syrian Arab Republic,Middle East,2015,25.6,41.6,178.1065,0.23,41,47,28.2,50,41,0.13,979,18.0,6.3,6.1,5.1,69.9,Developing,27.7,47.0,181.864,0.19,47.0,49.0,28.1,52.0,43.0,0.13,973.0,18.71,6.3,6.1,5.6,69.8,26.8,45.3,185.622,0.15,71.0,51.0,28.0,50.0,41.0,0.13,1037.0,19.58,6.3,6.1,6.3,70.0
2496,Tajikistan,Asia,2000,67.6,83.6,178.7895,0.81,52,59,24.1,86,83,0.01,434,6.22,4.2,4.1,10.6,62.0,Developing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497,Tajikistan,Asia,2001,62.9,77.2,173.3405,0.8,59,72,24.2,84,85,0.01,468,6.32,4.1,4.1,10.6,62.8,Developing,67.6,83.6,178.7895,0.81,52.0,59.0,24.1,86.0,83.0,0.01,434.0,6.22,4.2,4.1,10.6,62.0,,,,,,,,,,,,,,,,
2498,Tajikistan,Asia,2002,58.4,71.0,167.8915,0.8,39,93,24.3,84,85,0.01,510,6.43,4.0,4.0,10.6,63.7,Developing,62.9,77.2,173.3405,0.8,59.0,72.0,24.2,84.0,85.0,0.01,468.0,6.32,4.1,4.1,10.6,62.8,67.6,83.6,178.7895,0.81,52.0,59.0,24.1,86.0,83.0,0.01,434.0,6.22,4.2,4.1,10.6,62.0
2499,Tajikistan,Asia,2003,54.2,65.2,164.6845,0.74,58,94,24.4,82,85,0.02,556,6.54,4.0,4.0,10.6,64.5,Developing,58.4,71.0,167.8915,0.8,39.0,93.0,24.3,84.0,85.0,0.01,510.0,6.43,4.0,4.0,10.6,63.7,62.9,77.2,173.3405,0.8,59.0,72.0,24.2,84.0,85.0,0.01,468.0,6.32,4.1,4.1,10.6,62.8
2500,Tajikistan,Asia,2004,50.4,60.1,161.477,0.7,81,98,24.5,82,86,0.03,602,6.66,3.9,3.9,10.5,65.3,Developing,54.2,65.2,164.6845,0.74,58.0,94.0,24.4,82.0,85.0,0.02,556.0,6.54,4.0,4.0,10.6,64.5,58.4,71.0,167.8915,0.8,39.0,93.0,24.3,84.0,85.0,0.01,510.0,6.43,4.0,4.0,10.6,63.7
2501,Tajikistan,Asia,2005,47.0,55.6,158.27,0.65,81,92,24.6,79,84,0.05,631,6.79,3.8,3.9,10.5,66.1,Developing,50.4,60.1,161.477,0.7,81.0,98.0,24.5,82.0,86.0,0.03,602.0,6.66,3.9,3.9,10.5,65.3,54.2,65.2,164.6845,0.74,58.0,94.0,24.4,82.0,85.0,0.02,556.0,6.54,4.0,4.0,10.6,64.5
2502,Tajikistan,Asia,2006,44.1,51.9,155.062,0.56,88,96,24.7,76,83,0.07,662,6.92,3.8,3.9,10.5,66.8,Developing,47.0,55.6,158.27,0.65,81.0,92.0,24.6,79.0,84.0,0.05,631.0,6.79,3.8,3.9,10.5,66.1,50.4,60.1,161.477,0.7,81.0,98.0,24.5,82.0,86.0,0.03,602.0,6.66,3.9,3.9,10.5,65.3
2503,Tajikistan,Asia,2007,41.7,48.8,151.8545,0.54,84,90,24.8,85,86,0.1,699,7.06,3.8,3.8,10.5,67.4,Developing,44.1,51.9,155.062,0.56,88.0,96.0,24.7,76.0,83.0,0.07,662.0,6.92,3.8,3.9,10.5,66.8,47.0,55.6,158.27,0.65,81.0,92.0,24.6,79.0,84.0,0.05,631.0,6.79,3.8,3.9,10.5,66.1
2504,Tajikistan,Asia,2008,39.7,46.3,149.14,0.56,86,87,25.0,87,86,0.13,739,7.21,3.8,3.8,11.0,67.9,Developing,41.7,48.8,151.8545,0.54,84.0,90.0,24.8,85.0,86.0,0.1,699.0,7.06,3.8,3.8,10.5,67.4,44.1,51.9,155.062,0.56,88.0,96.0,24.7,76.0,83.0,0.07,662.0,6.92,3.8,3.9,10.5,66.8
2505,Tajikistan,Asia,2009,38.1,44.3,146.4255,0.66,93,93,25.1,93,93,0.17,752,7.36,3.7,3.8,10.9,68.4,Developing,39.7,46.3,149.14,0.56,86.0,87.0,25.0,87.0,86.0,0.13,739.0,7.21,3.8,3.8,11.0,67.9,41.7,48.8,151.8545,0.54,84.0,90.0,24.8,85.0,86.0,0.1,699.0,7.06,3.8,3.8,10.5,67.4
2506,Tajikistan,Asia,2010,36.9,42.7,143.711,0.68,93,95,25.2,95,93,0.23,783,7.53,3.7,3.8,10.9,68.7,Developing,38.1,44.3,146.4255,0.66,93.0,93.0,25.1,93.0,93.0,0.17,752.0,7.36,3.7,3.8,10.9,68.4,39.7,46.3,149.14,0.56,86.0,87.0,25.0,87.0,86.0,0.13,739.0,7.21,3.8,3.8,11.0,67.9
2507,Tajikistan,Asia,2011,35.8,41.4,140.997,0.71,96,96,25.4,97,96,0.17,823,7.7,3.7,3.7,10.8,69.1,Developing,36.9,42.7,143.711,0.68,93.0,95.0,25.2,95.0,93.0,0.23,783.0,7.53,3.7,3.8,10.9,68.7,38.1,44.3,146.4255,0.66,93.0,93.0,25.1,93.0,93.0,0.17,752.0,7.36,3.7,3.8,10.9,68.4
2508,Tajikistan,Asia,2012,35.0,40.3,138.2825,0.77,94,97,25.5,96,94,0.14,865,7.87,3.6,3.7,10.7,69.3,Developing,35.8,41.4,140.997,0.71,96.0,96.0,25.4,97.0,96.0,0.17,823.0,7.7,3.7,3.7,10.8,69.1,36.9,42.7,143.711,0.68,93.0,95.0,25.2,95.0,93.0,0.23,783.0,7.53,3.7,3.8,10.9,68.7
2509,Tajikistan,Asia,2013,34.2,39.4,137.093,0.8,96,92,25.6,97,96,0.12,907,8.06,3.6,3.7,10.7,69.6,Developing,35.0,40.3,138.2825,0.77,94.0,97.0,25.5,96.0,94.0,0.14,865.0,7.87,3.6,3.7,10.7,69.3,35.8,41.4,140.997,0.71,96.0,96.0,25.4,97.0,96.0,0.17,823.0,7.7,3.7,3.7,10.8,69.1
2510,Tajikistan,Asia,2014,33.4,38.4,135.904,0.83,97,98,25.8,94,97,0.11,945,8.25,3.6,3.7,10.6,69.9,Developing,34.2,39.4,137.093,0.8,96.0,92.0,25.6,97.0,96.0,0.12,907.0,8.06,3.6,3.7,10.7,69.6,35.0,40.3,138.2825,0.77,94.0,97.0,25.5,96.0,94.0,0.14,865.0,7.87,3.6,3.7,10.7,69.3
2511,Tajikistan,Asia,2015,32.6,37.5,134.715,0.92,96,94,25.9,96,96,0.11,978,8.45,3.6,3.7,10.5,70.1,Developing,33.4,38.4,135.904,0.83,97.0,98.0,25.8,94.0,97.0,0.11,945.0,8.25,3.6,3.7,10.6,69.9,34.2,39.4,137.093,0.8,96.0,92.0,25.6,97.0,96.0,0.12,907.0,8.06,3.6,3.7,10.7,69.6
2512,Tanzania,Africa,2000,78.9,129.7,449.9005,5.96,92,64,22.1,64,79,4.43,568,33.5,8.3,8.3,4.2,50.8,Developing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513,Tanzania,Africa,2001,74.4,121.9,448.1755,6.25,93,64,22.2,65,87,4.25,587,34.39,8.2,8.1,4.3,51.4,Developing,78.9,129.7,449.9005,5.96,92.0,64.0,22.1,64.0,79.0,4.43,568.0,33.5,8.3,8.3,4.2,50.8,,,,,,,,,,,,,,,,
2514,Tanzania,Africa,2002,69.9,114.0,446.4505,5.14,89,64,22.2,91,89,4.03,611,35.33,8.0,8.0,4.3,52.1,Developing,74.4,121.9,448.1755,6.25,93.0,64.0,22.2,65.0,87.0,4.25,587.0,34.39,8.2,8.1,4.3,51.4,78.9,129.7,449.9005,5.96,92.0,64.0,22.1,64.0,79.0,4.43,568.0,33.5,8.3,8.3,4.2,50.8
2515,Tanzania,Africa,2003,65.6,106.5,429.3055,3.45,95,64,22.3,97,95,3.79,634,36.34,7.9,7.9,4.4,52.9,Developing,69.9,114.0,446.4505,5.14,89.0,64.0,22.2,91.0,89.0,4.03,611.0,35.33,8.0,8.0,4.3,52.1,74.4,121.9,448.1755,6.25,93.0,64.0,22.2,65.0,87.0,4.25,587.0,34.39,8.2,8.1,4.3,51.4
2516,Tanzania,Africa,2004,61.9,99.9,412.161,5.69,95,64,22.4,95,95,3.61,663,37.38,7.8,7.8,4.5,53.6,Developing,65.6,106.5,429.3055,3.45,95.0,64.0,22.3,97.0,95.0,3.79,634.0,36.34,7.9,7.9,4.4,52.9,69.9,114.0,446.4505,5.14,89.0,64.0,22.2,91.0,89.0,4.03,611.0,35.33,8.0,8.0,4.3,52.1
2517,Tanzania,Africa,2005,58.5,93.9,395.016,5.74,90,64,22.5,91,90,3.41,692,38.45,7.7,7.6,4.8,54.3,Developing,61.9,99.9,412.161,5.69,95.0,64.0,22.4,95.0,95.0,3.61,663.0,37.38,7.8,7.8,4.5,53.6,65.6,106.5,429.3055,3.45,95.0,64.0,22.3,97.0,95.0,3.79,634.0,36.34,7.9,7.9,4.4,52.9
2518,Tanzania,Africa,2006,55.8,88.8,377.871,6.09,90,64,22.5,91,90,3.27,717,39.55,7.6,7.5,4.8,55.1,Developing,58.5,93.9,395.016,5.74,90.0,64.0,22.5,91.0,90.0,3.41,692.0,38.45,7.7,7.6,4.8,54.3,61.9,99.9,412.161,5.69,95.0,64.0,22.4,95.0,95.0,3.61,663.0,37.38,7.8,7.8,4.5,53.6
2519,Tanzania,Africa,2007,52.9,83.8,360.726,6.89,83,64,22.6,88,83,2.99,745,40.68,7.5,7.4,4.9,55.9,Developing,55.8,88.8,377.871,6.09,90.0,64.0,22.5,91.0,90.0,3.27,717.0,39.55,7.6,7.5,4.8,55.1,58.5,93.9,395.016,5.74,90.0,64.0,22.5,91.0,90.0,3.41,692.0,38.45,7.7,7.6,4.8,54.3
2520,Tanzania,Africa,2008,51.0,79.6,345.9945,4.96,86,64,22.7,89,86,2.76,765,41.85,7.3,7.3,5.0,56.8,Developing,52.9,83.8,360.726,6.89,83.0,64.0,22.6,88.0,83.0,2.99,745.0,40.68,7.5,7.4,4.9,55.9,55.8,88.8,377.871,6.09,90.0,64.0,22.5,91.0,90.0,3.27,717.0,39.55,7.6,7.5,4.8,55.1
2521,Tanzania,Africa,2009,48.7,75.4,331.2625,6.26,85,64,22.7,88,85,2.59,782,43.07,7.2,7.2,5.0,57.7,Developing,51.0,79.6,345.9945,4.96,86.0,64.0,22.7,89.0,86.0,2.76,765.0,41.85,7.3,7.3,5.0,56.8,52.9,83.8,360.726,6.89,83.0,64.0,22.6,88.0,83.0,2.99,745.0,40.68,7.5,7.4,4.9,55.9
2522,Tanzania,Africa,2010,47.1,71.9,316.531,6.95,91,64,22.8,94,91,2.48,808,44.35,7.1,7.1,5.1,58.6,Developing,48.7,75.4,331.2625,6.26,85.0,64.0,22.7,88.0,85.0,2.59,782.0,43.07,7.2,7.2,5.0,57.7,51.0,79.6,345.9945,4.96,86.0,64.0,22.7,89.0,86.0,2.76,765.0,41.85,7.3,7.3,5.0,56.8
2523,Tanzania,Africa,2011,45.5,68.4,301.7985,7.09,90,64,22.9,88,90,2.4,845,45.67,7.0,6.9,5.1,59.5,Developing,47.1,71.9,316.531,6.95,91.0,64.0,22.8,94.0,91.0,2.48,808.0,44.35,7.1,7.1,5.1,58.6,48.7,75.4,331.2625,6.26,85.0,64.0,22.7,88.0,85.0,2.59,782.0,43.07,7.2,7.2,5.0,57.7
2524,Tanzania,Africa,2012,44.0,65.3,287.067,6.22,92,64,22.9,90,92,2.32,857,47.05,6.9,6.8,5.5,60.5,Developing,45.5,68.4,301.7985,7.09,90.0,64.0,22.9,88.0,90.0,2.4,845.0,45.67,7.0,6.9,5.1,59.5,47.1,71.9,316.531,6.95,91.0,64.0,22.8,94.0,91.0,2.48,808.0,44.35,7.1,7.1,5.1,58.6
2525,Tanzania,Africa,2013,43.0,62.7,271.267,6.71,91,64,23.0,91,91,2.19,888,48.48,6.8,6.7,5.5,61.4,Developing,44.0,65.3,287.067,6.22,92.0,64.0,22.9,90.0,92.0,2.32,857.0,47.05,6.9,6.8,5.5,60.5,45.5,68.4,301.7985,7.09,90.0,64.0,22.9,88.0,90.0,2.4,845.0,45.67,7.0,6.9,5.1,59.5
2526,Tanzania,Africa,2014,41.9,59.9,255.4665,7.43,97,64,23.1,97,97,2.12,920,49.96,6.8,6.6,5.6,62.3,Developing,43.0,62.7,271.267,6.71,91.0,64.0,23.0,91.0,91.0,2.19,888.0,48.48,6.8,6.7,5.5,61.4,44.0,65.3,287.067,6.22,92.0,64.0,22.9,90.0,92.0,2.32,857.0,47.05,6.9,6.8,5.5,60.5
2527,Tanzania,Africa,2015,40.9,58.1,239.667,7.86,98,64,23.1,96,98,2.01,948,51.48,6.7,6.5,5.8,63.1,Developing,41.9,59.9,255.4665,7.43,97.0,64.0,23.1,97.0,97.0,2.12,920.0,49.96,6.8,6.6,5.6,62.3,43.0,62.7,271.267,6.71,91.0,64.0,23.0,91.0,91.0,2.19,888.0,48.48,6.8,6.7,5.5,61.4
2528,Thailand,Asia,2000,18.7,22.0,197.392,5.81,95,99,22.9,97,97,0.66,3518,62.95,9.4,9.7,6.1,70.6,Developing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529,Thailand,Asia,2001,17.8,20.9,196.2075,5.84,95,86,23.0,97,96,0.6,3605,63.54,9.3,9.6,6.3,70.8,Developing,18.7,22.0,197.392,5.81,95.0,99.0,22.9,97.0,97.0,0.66,3518.0,62.95,9.4,9.7,6.1,70.6,,,,,,,,,,,,,,,,
2530,Thailand,Asia,2002,17.0,19.9,195.0225,5.86,95,89,23.0,97,96,0.53,3795,64.07,9.2,9.5,6.5,71.1,Developing,17.8,20.9,196.2075,5.84,95.0,86.0,23.0,97.0,96.0,0.6,3605.0,63.54,9.3,9.6,6.3,70.8,18.7,22.0,197.392,5.81,95.0,99.0,22.9,97.0,97.0,0.66,3518.0,62.95,9.4,9.7,6.1,70.6
2531,Thailand,Asia,2003,16.2,18.9,189.8,6.07,96,92,23.1,98,98,0.47,4038,64.55,9.1,9.3,6.7,71.4,Developing,17.0,19.9,195.0225,5.86,95.0,89.0,23.0,97.0,96.0,0.53,3795.0,64.07,9.2,9.5,6.5,71.1,17.8,20.9,196.2075,5.84,95.0,86.0,23.0,97.0,96.0,0.6,3605.0,63.54,9.3,9.6,6.3,70.8
2532,Thailand,Asia,2004,15.5,18.0,184.5775,6.1,96,95,23.2,98,98,0.42,4263,65.0,9.0,9.2,6.8,71.7,Developing,16.2,18.9,189.8,6.07,96.0,92.0,23.1,98.0,98.0,0.47,4038.0,64.55,9.1,9.3,6.7,71.4,17.0,19.9,195.0225,5.86,95.0,89.0,23.0,97.0,96.0,0.53,3795.0,64.07,9.2,9.5,6.5,71.1
2533,Thailand,Asia,2005,14.8,17.2,179.3555,6.19,96,95,23.3,98,98,0.37,4412,65.42,8.9,9.1,7.0,72.1,Developing,15.5,18.0,184.5775,6.1,96.0,95.0,23.2,98.0,98.0,0.42,4263.0,65.0,9.0,9.2,6.8,71.7,16.2,18.9,189.8,6.07,96.0,92.0,23.1,98.0,98.0,0.47,4038.0,64.55,9.1,9.3,6.7,71.4
2534,Thailand,Asia,2006,14.1,16.4,174.1335,6.1,96,94,23.4,98,98,0.33,4604,65.81,8.7,8.9,7.0,72.5,Developing,14.8,17.2,179.3555,6.19,96.0,95.0,23.3,98.0,98.0,0.37,4412.0,65.42,8.9,9.1,7.0,72.1,15.5,18.0,184.5775,6.1,96.0,95.0,23.2,98.0,98.0,0.42,4263.0,65.0,9.0,9.2,6.8,71.7
2535,Thailand,Asia,2007,13.4,15.6,168.9115,6.12,96,94,23.5,98,98,0.3,4827,66.18,8.6,8.8,7.1,72.9,Developing,14.1,16.4,174.1335,6.1,96.0,94.0,23.4,98.0,98.0,0.33,4604.0,65.81,8.7,8.9,7.0,72.5,14.8,17.2,179.3555,6.19,96.0,95.0,23.3,98.0,98.0,0.37,4412.0,65.42,8.9,9.1,7.0,72.1
2536,Thailand,Asia,2008,12.8,14.9,165.9995,7.54,98,91,23.6,99,99,0.27,4884,66.53,8.5,8.6,7.3,73.3,Developing,13.4,15.6,168.9115,6.12,96.0,94.0,23.5,98.0,98.0,0.3,4827.0,66.18,8.6,8.8,7.1,72.9,14.1,16.4,174.1335,6.1,96.0,94.0,23.4,98.0,98.0,0.33,4604.0,65.81,8.7,8.9,7.0,72.5
2537,Thailand,Asia,2009,12.2,14.2,163.0875,6.74,98,91,23.7,99,99,0.25,4826,66.87,8.3,8.5,7.5,73.8,Developing,12.8,14.9,165.9995,7.54,98.0,91.0,23.6,99.0,99.0,0.27,4884.0,66.53,8.5,8.6,7.3,73.3,13.4,15.6,168.9115,6.12,96.0,94.0,23.5,98.0,98.0,0.3,4827.0,66.18,8.6,8.8,7.1,72.9
2538,Thailand,Asia,2010,11.7,13.6,160.1755,6.19,98,91,23.8,99,99,0.23,5164,67.2,8.2,8.3,7.7,74.2,Developing,12.2,14.2,163.0875,6.74,98.0,91.0,23.7,99.0,99.0,0.25,4826.0,66.87,8.3,8.5,7.5,73.8,12.8,14.9,165.9995,7.54,98.0,91.0,23.6,99.0,99.0,0.27,4884.0,66.53,8.5,8.6,7.3,73.3
2539,Thailand,Asia,2011,11.2,13.0,157.2635,6.61,98,91,23.9,99,99,0.22,5182,67.52,8.1,8.2,7.5,74.6,Developing,11.7,13.6,160.1755,6.19,98.0,91.0,23.8,99.0,99.0,0.23,5164.0,67.2,8.2,8.3,7.7,74.2,12.2,14.2,163.0875,6.74,98.0,91.0,23.7,99.0,99.0,0.25,4826.0,66.87,8.3,8.5,7.5,73.8
2540,Thailand,Asia,2012,10.6,12.4,154.351,7.1,98,91,24.0,99,99,0.2,5531,67.84,8.0,8.1,7.7,75.0,Developing,11.2,13.0,157.2635,6.61,98.0,91.0,23.9,99.0,99.0,0.22,5182.0,67.52,8.1,8.2,7.5,74.6,11.7,13.6,160.1755,6.19,98.0,91.0,23.8,99.0,99.0,0.23,5164.0,67.2,8.2,8.3,7.7,74.2
2541,Thailand,Asia,2013,10.2,11.8,152.5305,6.89,99,94,24.1,99,99,0.19,5654,68.14,7.9,7.9,7.5,75.4,Developing,10.6,12.4,154.351,7.1,98.0,91.0,24.0,99.0,99.0,0.2,5531.0,67.84,8.0,8.1,7.7,75.0,11.2,13.0,157.2635,6.61,98.0,91.0,23.9,99.0,99.0,0.22,5182.0,67.52,8.1,8.2,7.5,74.6
2542,Thailand,Asia,2014,9.7,11.3,150.71,6.91,99,94,24.2,99,99,0.17,5685,68.44,7.8,7.8,7.6,75.7,Developing,10.2,11.8,152.5305,6.89,99.0,94.0,24.1,99.0,99.0,0.19,5654.0,68.14,7.9,7.9,7.5,75.4,10.6,12.4,154.351,7.1,98.0,91.0,24.0,99.0,99.0,0.2,5531.0,67.84,8.0,8.1,7.7,75.0
2543,Thailand,Asia,2015,9.3,10.8,148.889,6.95,99,95,24.3,99,99,0.16,5840,68.71,7.7,7.7,7.6,76.1,Developing,9.7,11.3,150.71,6.91,99.0,94.0,24.2,99.0,99.0,0.17,5685.0,68.44,7.8,7.8,7.6,75.7,10.2,11.8,152.5305,6.89,99.0,94.0,24.1,99.0,99.0,0.19,5654.0,68.14,7.9,7.9,7.5,75.4
2544,Timor-Leste,Oceania,2000,84.5,107.7,268.989,0.5,75,64,19.9,50,55,0.03,942,0.88,12.2,12.2,2.8,59.0,Developing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545,Timor-Leste,Oceania,2001,80.6,102.1,259.1975,0.5,75,64,20.0,50,55,0.04,1075,0.9,12.1,12.2,2.8,59.9,Developing,84.5,107.7,268.989,0.5,75.0,64.0,19.9,50.0,55.0,0.03,942.0,0.88,12.2,12.2,2.8,59.0,,,,,,,,,,,,,,,,
2546,Timor-Leste,Oceania,2002,76.8,96.5,249.406,0.48,75,64,20.0,38,54,0.04,980,0.92,12.1,12.1,2.9,60.9,Developing,80.6,102.1,259.1975,0.5,75.0,64.0,20.0,50.0,55.0,0.04,1075.0,0.9,12.1,12.2,2.8,59.9,84.5,107.7,268.989,0.5,75.0,64.0,19.9,50.0,55.0,0.03,942.0,0.88,12.2,12.2,2.8,59.0
2547,Timor-Leste,Oceania,2003,73.0,91.2,234.413,0.44,75,64,20.1,55,55,0.05,934,0.95,12.1,12.1,3.0,61.9,Developing,76.8,96.5,249.406,0.48,75.0,64.0,20.0,38.0,54.0,0.04,980.0,0.92,12.1,12.1,2.9,60.9,80.6,102.1,259.1975,0.5,75.0,64.0,20.0,50.0,55.0,0.04,1075.0,0.9,12.1,12.2,2.8,59.9
2548,Timor-Leste,Oceania,2004,69.3,86.0,219.4205,0.39,75,64,20.2,57,57,0.05,913,0.97,12.0,12.0,3.1,62.9,Developing,73.0,91.2,234.413,0.44,75.0,64.0,20.1,55.0,55.0,0.05,934.0,0.95,12.1,12.1,3.0,61.9,76.8,96.5,249.406,0.48,75.0,64.0,20.0,38.0,54.0,0.04,980.0,0.92,12.1,12.1,2.9,60.9
2549,Timor-Leste,Oceania,2005,65.7,80.9,204.4285,0.35,76,64,20.3,55,55,0.05,919,1.0,12.0,11.9,3.3,63.9,Developing,69.3,86.0,219.4205,0.39,75.0,64.0,20.2,57.0,57.0,0.05,913.0,0.97,12.0,12.0,3.1,62.9,73.0,91.2,234.413,0.44,75.0,64.0,20.1,55.0,55.0,0.05,934.0,0.95,12.1,12.1,3.0,61.9
2550,Timor-Leste,Oceania,2006,62.1,76.1,189.4355,0.039,75,64,20.3,62,63,0.06,862,1.02,11.9,11.9,3.4,64.8,Developing,65.7,80.9,204.4285,0.35,76.0,64.0,20.3,55.0,55.0,0.05,919.0,1.0,12.0,11.9,3.3,63.9,69.3,86.0,219.4205,0.39,75.0,64.0,20.2,57.0,57.0,0.05,913.0,0.97,12.0,12.0,3.1,62.9
2551,Timor-Leste,Oceania,2007,58.8,71.6,174.443,0.046,74,64,20.4,70,70,0.06,933,1.04,11.8,11.8,3.5,65.6,Developing,62.1,76.1,189.4355,0.039,75.0,64.0,20.3,62.0,63.0,0.06,862.0,1.02,11.9,11.9,3.4,64.8,65.7,80.9,204.4285,0.35,76.0,64.0,20.3,55.0,55.0,0.05,919.0,1.0,12.0,11.9,3.3,63.9
2552,Timor-Leste,Oceania,2008,56.0,67.7,171.0075,0.062,79,64,20.5,79,79,0.07,1020,1.06,11.7,11.7,4.0,66.3,Developing,58.8,71.6,174.443,0.046,74.0,64.0,20.4,70.0,70.0,0.06,933.0,1.04,11.8,11.8,3.5,65.6,62.1,76.1,189.4355,0.039,75.0,64.0,20.3,62.0,63.0,0.06,862.0,1.02,11.9,11.9,3.4,64.8
2553,Timor-Leste,Oceania,2009,53.6,64.4,167.5715,0.085,72,64,20.6,78,72,0.07,1104,1.07,11.6,11.6,4.4,66.8,Developing,56.0,67.7,171.0075,0.062,79.0,64.0,20.5,79.0,79.0,0.07,1020.0,1.06,11.7,11.7,4.0,66.3,58.8,71.6,174.443,0.046,74.0,64.0,20.4,70.0,70.0,0.06,933.0,1.04,11.8,11.8,3.5,65.6
2554,Timor-Leste,Oceania,2010,51.4,61.5,164.1365,0.1,72,64,20.7,72,72,0.08,1186,1.09,11.5,11.5,4.4,67.2,Developing,53.6,64.4,167.5715,0.085,72.0,64.0,20.6,78.0,72.0,0.07,1104.0,1.07,11.6,11.6,4.4,66.8,56.0,67.7,171.0075,0.062,79.0,64.0,20.5,79.0,79.0,0.07,1020.0,1.06,11.7,11.7,4.0,66.3
2555,Timor-Leste,Oceania,2011,49.4,58.8,160.701,0.44,67,64,20.8,66,67,0.08,1234,1.11,11.3,11.4,4.5,67.5,Developing,51.4,61.5,164.1365,0.1,72.0,64.0,20.7,72.0,72.0,0.08,1186.0,1.09,11.5,11.5,4.4,67.2,53.6,64.4,167.5715,0.085,72.0,64.0,20.6,78.0,72.0,0.07,1104.0,1.07,11.6,11.6,4.4,66.8
2556,Timor-Leste,Oceania,2012,47.5,56.3,157.265,0.48,83,64,20.9,83,83,0.09,1271,1.13,11.2,11.3,4.5,67.7,Developing,49.4,58.8,160.701,0.44,67.0,64.0,20.8,66.0,67.0,0.08,1234.0,1.11,11.3,11.4,4.5,67.5,51.4,61.5,164.1365,0.1,72.0,64.0,20.7,72.0,72.0,0.08,1186.0,1.09,11.5,11.5,4.4,67.2
2557,Timor-Leste,Oceania,2013,45.9,54.2,154.7555,0.48,82,64,21.0,82,82,0.09,1287,1.15,11.1,11.2,4.5,68.0,Developing,47.5,56.3,157.265,0.48,83.0,64.0,20.9,83.0,83.0,0.09,1271.0,1.13,11.2,11.3,4.5,67.7,49.4,58.8,160.701,0.44,67.0,64.0,20.8,66.0,67.0,0.08,1234.0,1.11,11.3,11.4,4.5,67.5
